Time,Object Name,Status,Value,Units,Alert ID,Priority
13.02.2024 10:04:51,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:04:51,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:04:53,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:04:53,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:04:53,TIC Gauge 1,11,6.8948e+00,59,0,0
13.02.2024 10:04:53,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:04:53,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:04:55,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:04:55,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:04:55,TIC Gauge 1,11,6.8948e+00,59,0,0
13.02.2024 10:04:55,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:04:55,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:04:57,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:04:57,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:04:57,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:04:57,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:04:57,TIC Gauge 1,11,6.8948e+00,59,0,0
13.02.2024 10:04:59,TIC Gauge 1,11,6.8948e+00,59,0,0
13.02.2024 10:04:59,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:04:59,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:04:59,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:04:59,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:01,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:01,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:05:01,TIC Gauge 1,11,6.8948e+00,59,0,0
13.02.2024 10:05:01,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:01,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:03,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:03,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:03,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:05:03,TIC Gauge 1,11,6.8948e+00,59,0,0
13.02.2024 10:05:03,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:05,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:05,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:05,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:05:05,TIC Gauge 1,11,6.8948e+00,59,0,0
13.02.2024 10:05:05,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:07,TIC Gauge 1,11,6.8948e+00,59,0,0
13.02.2024 10:05:07,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:07,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:05:07,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:08,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:09,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:09,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:05:10,TIC Gauge 1,11,6.8423e+00,59,0,0
13.02.2024 10:05:10,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:10,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:11,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:11,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:11,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:05:12,TIC Gauge 1,11,6.8423e+00,59,0,0
13.02.2024 10:05:12,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:13,TIC Gauge 1,11,6.8423e+00,59,0,0
13.02.2024 10:05:13,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:14,TIC Turbo Power,,6.5,,0,0
13.02.2024 10:05:14,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:14,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:16,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:16,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:05:16,TIC Gauge 1,11,6.8423e+00,59,0,0
13.02.2024 10:05:16,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:16,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:18,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:18,TIC Turbo Power,,8.2,,0,0
13.02.2024 10:05:18,TIC Gauge 1,11,6.8423e+00,59,0,0
13.02.2024 10:05:18,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:18,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:20,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:20,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:05:20,TIC Gauge 1,11,6.8423e+00,59,0,0
13.02.2024 10:05:20,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:20,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:22,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:22,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:05:22,TIC Gauge 1,11,6.8423e+00,59,0,0
13.02.2024 10:05:22,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:22,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:24,TIC Gauge 1,11,6.8423e+00,59,0,0
13.02.2024 10:05:24,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:24,TIC Turbo Power,,6.8,,0,0
13.02.2024 10:05:24,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:24,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:26,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:26,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:05:26,TIC Gauge 1,11,6.8545e+00,59,0,0
13.02.2024 10:05:26,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:26,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:28,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:28,TIC Turbo Power,,6.3,,0,0
13.02.2024 10:05:28,TIC Gauge 1,11,6.8545e+00,59,0,0
13.02.2024 10:05:28,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:28,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:30,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:30,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:05:30,TIC Gauge 1,11,6.8545e+00,59,0,0
13.02.2024 10:05:30,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:30,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:32,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:32,TIC Turbo Power,,8.2,,0,0
13.02.2024 10:05:32,TIC Gauge 1,11,6.8545e+00,59,0,0
13.02.2024 10:05:32,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:32,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:34,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:34,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:34,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:05:34,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:34,TIC Gauge 1,11,6.8545e+00,59,0,0
13.02.2024 10:05:36,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:36,TIC Turbo Power,,6.3,,0,0
13.02.2024 10:05:36,TIC Gauge 1,11,6.7950e+00,59,0,0
13.02.2024 10:05:36,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:36,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:38,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:38,TIC Turbo Power,,7.7,,0,0
13.02.2024 10:05:38,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:05:38,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:38,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:40,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:05:40,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:40,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:05:40,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:41,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:42,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:42,TIC Turbo Power,,6.5,,0,0
13.02.2024 10:05:42,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:05:42,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:43,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:44,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:44,TIC Turbo Power,,6.5,,0,0
13.02.2024 10:05:45,TIC Gauge 1,11,6.7950e+00,59,0,0
13.02.2024 10:05:45,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:45,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:46,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:46,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:46,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:05:47,TIC Gauge 1,11,6.7950e+00,59,0,0
13.02.2024 10:05:47,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:48,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:49,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:49,TIC Turbo Power,,6.8,,0,0
13.02.2024 10:05:49,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:49,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:05:51,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:51,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:05:51,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:05:51,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:51,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:53,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:53,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:05:53,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:05:53,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:53,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:55,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:55,TIC Turbo Power,,6.8,,0,0
13.02.2024 10:05:55,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:05:55,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:55,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:57,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:57,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:05:57,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:05:57,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:57,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:05:59,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:05:59,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:05:59,TIC Gauge 1,11,6.7950e+00,59,0,0
13.02.2024 10:05:59,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:05:59,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:01,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:01,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:01,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:06:01,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:01,TIC Gauge 1,11,6.7950e+00,59,0,0
13.02.2024 10:06:03,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:03,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:03,TIC Turbo Power,,6.8,,0,0
13.02.2024 10:06:03,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:03,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:06:05,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:05,TIC Turbo Power,,8.4,,0,0
13.02.2024 10:06:05,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:06:05,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:05,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:07,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:07,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:07,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:06:07,TIC Gauge 1,11,6.8073e+00,59,0,0
13.02.2024 10:06:07,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:09,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:09,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:06:09,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:09,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:09,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:11,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:11,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:11,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:06:11,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:11,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:13,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:13,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:06:13,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:13,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:13,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:15,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:15,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:06:15,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:15,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:16,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:17,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:17,TIC Turbo Power,,8.4,,0,0
13.02.2024 10:06:17,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:17,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:18,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:19,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:19,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:19,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:06:19,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:20,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:21,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:22,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:06:22,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:22,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:22,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:24,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:24,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:06:24,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:24,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:24,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:26,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:26,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:06:26,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:26,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:26,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:28,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:28,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:06:28,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:28,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:28,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:30,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:30,TIC Turbo Power,,7.5,,0,0
13.02.2024 10:06:30,TIC Gauge 1,11,6.7600e+00,59,0,0
13.02.2024 10:06:30,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:30,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:32,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:32,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:06:32,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:32,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:32,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:34,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:34,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:06:34,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:34,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:34,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:36,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:36,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:06:36,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:36,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:36,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:38,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:38,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:38,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:06:38,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:38,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:40,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:40,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:06:40,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:40,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:40,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:42,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:42,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:06:42,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:42,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:42,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:44,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:44,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:06:44,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:44,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:44,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:46,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:46,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:46,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:06:46,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:46,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:48,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:48,TIC Turbo Power,,6.8,,0,0
13.02.2024 10:06:48,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:48,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:48,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:50,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:50,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:06:50,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:50,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:51,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:52,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:52,TIC Turbo Power,,5.4,,0,0
13.02.2024 10:06:52,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:52,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:53,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:54,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:54,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:54,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:06:55,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:55,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:56,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:56,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:06:57,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:57,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:57,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:06:58,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:06:59,TIC Turbo Power,,6.3,,0,0
13.02.2024 10:06:59,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:06:59,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:06:59,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:01,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:01,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:07:01,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:07:01,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:01,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:03,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:03,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:07:03,TIC Gauge 1,11,6.7180e+00,59,0,0
13.02.2024 10:07:03,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:03,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:05,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:05,TIC Turbo Power,,6.1,,0,0
13.02.2024 10:07:05,TIC Gauge 1,11,6.6778e+00,59,0,0
13.02.2024 10:07:05,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:05,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:07,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:07,TIC Turbo Power,,6.3,,0,0
13.02.2024 10:07:07,TIC Gauge 1,11,6.6778e+00,59,0,0
13.02.2024 10:07:07,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:07,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:09,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:09,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:07:09,TIC Gauge 1,11,6.6778e+00,59,0,0
13.02.2024 10:07:09,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:09,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:11,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:11,TIC Turbo Power,,8.2,,0,0
13.02.2024 10:07:11,TIC Gauge 1,11,6.6778e+00,59,0,0
13.02.2024 10:07:11,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:11,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:13,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:13,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:07:13,TIC Gauge 1,11,6.6778e+00,59,0,0
13.02.2024 10:07:13,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:13,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:15,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:15,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:07:15,TIC Gauge 1,11,6.6778e+00,59,0,0
13.02.2024 10:07:15,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:15,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:17,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:17,TIC Turbo Power,,7.3,,0,0
13.02.2024 10:07:17,TIC Gauge 1,11,6.6778e+00,59,0,0
13.02.2024 10:07:17,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:17,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:19,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:19,TIC Turbo Power,,7.0,,0,0
13.02.2024 10:07:19,TIC Gauge 1,11,6.6655e+00,59,0,0
13.02.2024 10:07:19,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:19,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:21,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:21,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:07:21,TIC Gauge 1,11,6.6655e+00,59,0,0
13.02.2024 10:07:21,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:21,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:23,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:23,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:07:23,TIC Gauge 1,11,6.6778e+00,59,0,0
13.02.2024 10:07:23,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:23,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:25,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:25,TIC Turbo Power,,8.0,,0,0
13.02.2024 10:07:25,TIC Gauge 1,11,6.6655e+00,59,0,0
13.02.2024 10:07:25,TIC Gauge 2,5,9.9000e+09,59,0,0
13.02.2024 10:07:26,TIC Gauge 3,5,9.9000e+09,59,0,0
13.02.2024 10:07:27,TIC Turbo Speed,,1.6,,0,0
13.02.2024 10:07:27,TIC Turbo Power,,6.1,,0,0
